gs_name	gene_hits	n	p.value	odds	padj
GO_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	ADAM9,APOE,BCAR1,CALR,CARD10,CSNK2B,DOCK5,EPHA2,GLUL,HDAC5,HDAC6,HIF1A,IQSEC1,JUN,MACF1,MAP4K4,MTOR,NFE2L2,NR2F2,NRP1,PFN1,PLCG1,PLCG2,PROX1,PTEN,PTPN23,PTPRG,ROCK2,RREB1,SCARB1,SOX9,TGFB1,TGFBR2,THBS1,VEGFA,VIL1	215	0.0993662815242232	1.37245695669775	1
GO_CELLULAR_COMPONENT_DISASSEMBLY	A2M,ACIN1,AKAP8L,ARID1A,ASPH,ATG9A,AURKAIP1,BSG,C3,CAMSAP3,CAPNS1,CCNB1,CDC37,CDK5RAP3,CECR2,CFL1,CHMP1A,CKAP5,CTNNB1,CTTN,DNM1L,DVL1,DVL3,ETF1,FGFR4,FLOT1,FURIN,FZD5,GAK,GBF1,GOLGA2,GRWD1,GSK3B,GSPT1,HDAC6,HIF1A,HMGB2,HSF1,HTRA2,HTT,IST1,KIF18B,KIF5B,KLC1,KPNB1,LRP1,LRP6,MICAL3,MRPL43,MRPS26,NDEL1,NES,OPTN,PAFAH1B1,PHF23,PPP1R9B,RDX,RUBCNL,SCAF4,SCAF8,SET,SH3GL1,SMARCA4,SMARCC1,SMARCC2,SMURF1,SPTAN1,SPTBN1,SPTBN2,SQSTM1,SREBF1,SREBF2,SUPT16H,TGFB1,UPF1,VCP,VIL1,VPS16,VPS4A,WASHC1,WASHC2C	533	0.0995496316701234	1.22607116821688	1
GO_LYSOSOMAL_TRANSPORT	AP1G1,AP3D1,AP4M1,ARF1,CLU,GAK,HGS,HMGXB4,HOOK1,HOOK3,HSPA1A,IGF2R,LRP1,NCOA4,PCSK9,TRAK1,VCP,VPS16,VPS4A	102	0.0999031097686775	1.55984482242541	1
GO_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	DNAJC2,DUSP1,EXOSC10,FLCN,GNL3L,HNRNPC,HNRNPU,HSF1,KMT2A,OGG1,OTUB1,PARP1,POLQ,RIF1,RTEL1,TEN1,TRIM28,TRIP12,UBR5	102	0.0999031097686775	1.55984482242541	1
GO_CELL_SUBSTRATE_ADHESION	ACTN1,ACTN4,ADAM9,ADAMTS13,AJUBA,APOA1,ARHGEF7,BCAM,CALR,CAMSAP3,CTNNB1,CTTN,DAG1,DAPK3,DNM2,DOCK5,FGA,FGB,FGG,FN1,GSK3B,ID1,ILK,KANK1,LAMA5,LAMB1,LAMB2,LRP1,MACF1,MAP4K4,MDK,MINK1,NID1,NRP1,ONECUT1,PKD1,PPFIA1,PTEN,PTPRK,RAC1,RCC2,ROCK1,ROCK2,RREB1,SMAD3,TAOK2,TBCD,THBS1,TIMM10B,TRIP6,TRPM7,UTRN,VEGFA,WASHC2C	339	0.0999578269065633	1.29463152204376	1
GO_REGULATION_OF_CARBOHYDRATE_CATABOLIC_PROCESS	APP,HDAC4,HIF1A,MLXIPL,NUP160,NUP188,NUP205,NUP210,NUP214,NUP85,NUP88,POM121,RANBP2,TPR,ZBTB20,ZBTB7A	84	0.0999902683339736	1.60266188207576	1
GO_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	CACTIN,FLOT1,LGR4,LRRC14	67	0.100162596617725	0.430077959831287	1
GO_COMPLEMENT_ACTIVATION	A2M,C3,CLU,F2	68	0.100510721807737	0.423327166523646	1
GO_NEURAL_RETINA_DEVELOPMENT	AHI1,HIPK2,SMARCA4,SOX9	68	0.100510721807737	0.423327166523646	1
GO_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	CRLF1,CSF1R,FGFR3,HSF1	68	0.100510721807737	0.423327166523646	1
GO_SECRETION	A2M,ABCA1,ABCC2,ACAA1,ACLY,ACTN1,ACTN4,ACTR1B,ADAM9,ADORA2A,AHSG,ALB,ALDOA,AP1G1,AP1M1,AP2A2,APLP2,APOA1,APOE,APP,ARF1,ARFGEF1,ARFGEF2,ATAD3B,ATP2A2,BRI3,C1orf35,C3,CAD,CADPS2,CANX,CCND1,CD2AP,CDK13,CDK16,CDK5R2,CHD7,CKAP4,CLU,COPG1,COPS5,CPNE1,CSF1R,CSNK2B,CTSA,DBNL,DGAT1,DIAPH1,DNAJC13,DNAJC5,DNM1L,DVL1,DYNC1H1,EEF1A1,EEF2,EGFR,ERBB3,EXOC3L4,EZR,F5,FES,FFAR4,FGA,FGB,FGG,FN1,FOXA2,FTH1,FTL,FURIN,FZD5,GAPDH,GLB1,GLS,GLUL,GNAS,GRK2,GSDMD,GSK3B,GTPBP2,GUSB,HGS,HIF1A,HNF1A,HNF4A,HSP90AA1,HSP90AB1,HSPA1A,HSPA1B,HUWE1,IGF2,IGF2R,ILF2,IMPDH2,INHA,IQGAP2,IRS1,IST1,ITPR2,ITSN1,KCNQ1,KDM5B,KIF5B,KPNB1,LGR4,LLGL2,LRP1,LRP5,MDK,MICAL3,MIDN,MYH10,MYH9,MYO18A,MYO6,NADK,NAPRT,NBEAL2,NCOR2,NECAB3,NLRP1,PA2G4,PAFAH1B1,PCSK6,PDAP1,PDCD6IP,PDIA4,PER2,PFKL,PHACTR2,PHPT1,PIM3,PKM,POFUT2,PPFIA1,PPFIA3,PSMC2,PSMD1,PSMD11,PSMD2,PTPN11,PTPN23,RAB10,RAC1,RAF1,RBP4,RHBDD3,RHBDF1,ROCK1,SCFD1,SCFD2,SCRIB,SDF4,SEL1L,SERPINA1,SERPINF2,SLC17A9,SLC1A5,SLC26A6,SMAD2,SNX5,SOX4,SPTAN1,SPTBN1,SREBF1,STARD10,STXBP2,STXBP5,TCIRG1,TF,TGFB1,THBS1,TLN1,TMC6,TMEM30A,TMEM63A,TNFAIP2,TOM1,TRAF2,TUBB4B,TXLNA,UBR4,VCP,VEGFA,VPS4A,WASHC1,XBP1,XRCC6	1632	0.100524250861694	0.872285663476695	1
GO_RESPONSE_TO_LIGHT_STIMULUS	AKT2,APP,ATF4,AURKB,CCAR2,CCND1,CDC25A,CEP250,CIRBP,CREBBP,DDB1,DEAF1,DNM2,DUSP1,EGFR,EP300,ERCC2,HIF1A,HMGCS1,ID2,INO80,JUND,KDM1A,METAP2,MTA1,MTOR,NMT1,NOC2L,NPM1,NR2F6,OGG1,PARP1,PER1,PER2,PIAS1,PITPNM1,POLD1,POLG,PTPRK,RAD18,RBM4,RBM4B,REV1,SDF4,SLC4A10,STK11,TMEM161A,WRN,YY1	306	0.100556543009119	1.3021495106688	1
GO_GLAND_MORPHOGENESIS	CFLAR,CSF1R,DAG1,EGFR,EPHA2,KDM5B,LAMA5,LRP5,LRP6,MDK,NRP1,PHB2,PLXNA1,PLXND1,PROX1,RXRA,SCRIB,SOX9,STAT6,TGFB1,TGFBR2,XBP1	122	0.101107905411602	1.49947812385979	1
GO_MONOCARBOXYLIC_ACID_TRANSPORT	ABCC2,ACACA,AKT2,APOE,NCOR1,RXRA,SLC16A3,SLC16A5,SLC26A6,SLC38A3,SLC6A13,SLC6A6,STARD10,THBS1	164	0.101160870318704	0.63130941384005	1
GO_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY	EGFR,FGFR3,LRP1,PLCG1	69	0.101592994403414	0.41678408393597	1
GO_TRANSMISSION_OF_NERVE_IMPULSE	FGF12,MYH14,PAFAH1B1,SCN9A	69	0.101592994403414	0.41678408393597	1
GO_MYELOID_CELL_HOMEOSTASIS	ACIN1,ACVR1B,ARID4A,EPAS1,ERCC2,FOXO3,HIF1A,HIPK2,HMGB2,HSPA1A,HSPA1B,HSPA9,ID2,INHA,KMT2E,MAEA,NCAPG2,PRMT1,PTBP3,RBFOX2,RPS24,RPS6,VEGFA,ZBTB7A,ZFP36L1	143	0.101878105188044	1.44429315670566	1
GO_REGULATION_OF_RECEPTOR_INTERNALIZATION	AHI1,ANKRD13D,ARF1,ATXN2,FLOT1,LRPAP1,PCSK9,PLCG2,SCRIB,TBC1D5,VEGFA	54	0.102639462041782	1.74126669167331	1
GO_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	ADAM9,AJUBA,AKAP13,AURKB,BMP2,CARD10,CCNB1,CCND1,CDC20,CDC25B,CDC6,CDK5R2,CHTF18,CLU,CSF1R,CTNNB1,DAG1,DBNL,DCUN1D4,DGKQ,DLG1,DVL3,EGFR,ERBB2,ERBB3,F2,FGFR3,FZD5,GCN1,GOLGA2,HNRNPA2B1,HNRNPD,HSP90AA1,HSP90AB1,IGF2,ILK,IQGAP3,IRS1,ITSN1,LRP8,MAP2K2,MAP3K11,MAP3K13,MAP4K4,MAPK8IP3,MINK1,MRNIP,MTOR,NCAPG2,NPM1,NVL,OXSR1,PABPN1,PAK4,PARP16,PIH1D1,PILRB,PKD1,PPP2CA,PROX1,PTEN,PTGES3,PTPN11,RAF1,RANBP2,RAPGEF1,RPLP1,RPTOR,SHC2,SPAG9,STK11,STK24,STK25,TAB2,TAOK2,TAOK3,TELO2,TF,TGFB1,TGFBR2,THBS1,TNFRSF10B,TNIK,TPX2,TRAF2,TRAF4,TRAF7,UBA52,UBB,UBC,UBE2S,VAV2,VEGFA,WNK1,XRCC6,ZFP91	641	0.103353015321437	1.20603714797045	1
GO_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	ARIH2,E2F1,FZD5,HTRA2,HUWE1,LMAN1,NMT1,RNF31,SREBF1,SREBF2,TFDP1,UBE2D3,YWHAE,YWHAG	70	0.103398121366322	1.70262089071418	1
GO_RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ENDOPLASMIC_RETICULUM	ARFGAP1,ARFGAP2,COG4,COPE,COPG1,ERGIC3,GBF1,HTT,KDELR2,KIF1C,KIF22,KLC1,KLC2,LMAN2,SCFD1,TMED9	85	0.103453606405862	1.5793199346901	1
GO_ENDOCYTOSIS	ABCA1,ABCA2,ACTB,ACTN4,AHI1,AHSG,ALB,AMBP,AMN,ANKRD13D,AP2A1,AP2A2,APOA1,APOB,APOE,APP,ARF1,ARFGAP1,ASGR1,ASGR2,ATXN2,BCL2L1,C3,CALR,CANX,CD2AP,CLTB,CLU,CTTN,CYTH2,DBNL,DENND1A,DGKQ,DNAJC13,DNM1L,DNM2,EEA1,EHBP1,EZR,FLOT1,GAK,GPC3,GRK2,HNRNPK,HSP90AA1,HSP90B1,HSPG2,IGF2R,ITSN1,ITSN2,LDLR,LRP1,LRP3,LRP5,LRP6,LRP8,LRPAP1,MYH9,MYO6,PACSIN2,PACSIN3,PCSK9,PDLIM7,PLCG2,RAC1,ROCK1,RUFY1,RUFY2,SCARB1,SCRIB,SH3GL1,SNX1,SNX2,SNX5,TBC1D5,TF,TGFBR2,THBS1,TOM1,TRIP10,UBE3A,VEGFA,WAS	547	0.103499615897651	1.22400823505121	1
GO_RESPONSE_TO_STEROID_HORMONE	ABCA2,ABCC2,ADAM9,AKAP13,ARID1A,CAD,CALR,CBX3,CCND1,CFLAR,CLDN1,CNOT1,CTNNB1,DDRGK1,DDX17,DDX5,DDX54,DUSP1,EGFR,EP300,FKBP4,GLB1,HDAC1,HDAC6,HMGB2,HNF4A,HNRNPU,KMT2D,MDK,NCOA3,NCOA4,NCOR1,NCOR2,NR2F2,NR2F6,NR5A1,NR6A1,PAGR1,PARP1,PER1,PHB2,PIAS1,PPP1R9B,RBFOX2,RNF4,RXRA,SAFB,SAFB2,SMARCA4,SREBF1,STRN3,TADA3,TGFB1,TGFBR2,THBS1,UBA5,UBE3A,UBR5,ZBTB7A,ZFP36L1	383	0.103800917721684	1.2695333783563	1
GO_CHOLESTEROL_EFFLUX	ABCA1,ABCA2,APOA1,APOB,APOE,LRP1,NFKBIA,SCARB1,SREBF2	42	0.10407450414012	1.85586116437584	1
GO_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	ADAM9,APOE,DAG1,FURIN,MYH9,NRDC,PACSIN3,ROCK1,SPPL2B	42	0.10407450414012	1.85586116437584	1
GO_OLIGODENDROCYTE_DEVELOPMENT	ABCA2,CLU,EIF2B5,ERCC2,HDAC10,ID2,MED12,MYRF,PTEN	42	0.10407450414012	1.85586116437584	1
GO_REGULATION_OF_PROTEIN_TARGETING_TO_MITOCHONDRION	ARIH2,FZD5,HTRA2,HUWE1,LMAN1,RNF31,SREBF1,SREBF2,UBE2D3	42	0.10407450414012	1.85586116437584	1
GO_PEPTIDYL_SERINE_MODIFICATION	AKAP9,AKT2,APP,ARAF,AURKB,CAMK2D,CCNB1,CNKSR3,CSNK1D,CSNK1E,CSNK1G2,DGKQ,DYRK1A,EGFR,EIF4G1,GGNBP2,GRK2,GSK3B,HDAC6,HIPK2,HSP90AA1,HSP90AB1,ILK,LATS2,LMTK2,MAP2K2,MAP3K13,MAPK12,MAST2,MLXIPL,MTOR,NSD1,NTMT1,PARP1,PKD1,PRKDC,RACK1,RAF1,ROCK1,ROCK2,RPS6KA3,RPTOR,SMG1,TGFB1,TGFBR2,TLK1,TOP1,ULK1,VEGFA,WNK1	313	0.104182068105142	1.29849143889115	1
GO_MAINTENANCE_OF_PROTEIN_LOCATION	DAG1,DBN1,EZR,FAF1,FLNB,GET4,HNRNPU,HSPA5,KDELR2,NFKBIA,NR5A1,PKD1,RANGAP1,SUN1,SUN2,TAF3,TLN1,TONSL,VPS13A	104	0.104636911049758	1.52292214035113	1
GO_ANIMAL_ORGAN_MORPHOGENESIS	ADGRG6,AGRN,AHI1,ANKRD11,ANXA6,AP2A1,AP2A2,ARID1A,ASH1L,ASXL1,BMP2,BSG,CELSR3,CFLAR,CHD7,CITED2,COL18A1,COL27A1,COL5A2,CSF1R,CSF3R,CSRNP1,CTNNB1,DAG1,DGCR2,DLG1,DLG5,DVL1,DVL3,EGFR,EP300,EPHA2,FGFR3,FGFRL1,FRAS1,FZD5,GAMT,GATA6,GNAS,GPC3,GPC6,GREB1L,HDAC1,HIF1A,HIPK2,HSPG2,ID1,ID2,IFT80,IGF2,ILK,JUN,KDM5B,LAMA5,LAMB1,LAMB2,LGR4,LRP5,LRP6,LTBP3,LZTS2,MAN2A1,MAP2K2,MDK,MED12,MTOR,MYLK,MYO7A,NIPBL,NRP1,NSD2,OVOL2,PAFAH1B1,PFN1,PHACTR4,PHB2,PKD1,PLOD3,PLXNA1,PLXND1,POR,PROX1,PSMA7,PSMC2,PSMD1,PSMD11,PSMD2,PTEN,RAC1,RBM15,RBP4,RXRA,RYR2,SCRIB,SETD2,SHANK2,SKI,SLC4A10,SMAD2,SMAD3,SMARCC1,SMURF1,SOX4,SOX9,SRSF6,STAT6,TCIRG1,TGFB1,TGFBR2,TLE1,TLE3,VEGFA,WDR72,XBP1,YY1,ZFAND5,ZMIZ1,ZNF335	1055	0.105024436934094	0.846265728347136	1
GO_MEMBRANE_FUSION	AKT2,CALR,DNM1L,EEA1,GOSR1,KIF5B,NSFL1C,RUBCNL,STX16,VPS16,VPS4A,VTI1A	145	0.105281487526565	0.610445584247381	1
GO_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	AATF,BCL2L1,BIRC6,CCAR2,CFLAR,CLU,CTNNB1,CTTN,ENO1,FGA,FGB,FGG,HDAC1,HIF1A,HMGB2,HSPA1A,HSPA1B,HTRA2,HTT,KDM1A,MCL1,NDUFA13,NFE2L2,NOC2L,NONO,NRP1,PHIP,PIH1D1,RAF1,SYVN1,THBS1,TMEM161A,TNFRSF10B,TPT1,TRAF2,TRAP1,XBP1	223	0.105631700206991	1.35747821731913	1
GO_ALCOHOL_BIOSYNTHETIC_PROCESS	ABCA2,ACACA,ACAT2,ACLY,APOA1,APOB,APOE,BMP2,DGKQ,DHCR24,DHFR,FASN,FDFT1,FDPS,GGPS1,HMGCS1,IP6K2,ITPKA,KPNB1,LSS,MVD,MVK,PLCB1,PLCG1,PLCG2,POR,SCAP,SREBF1,SREBF2	170	0.105764514047795	1.40253693091794	1
GO_NEGATIVE_REGULATION_OF_ION_TRANSPORT	AKT2,ATF4,CAMK2D,FGF12,MTOR,OXSR1,PACSIN3,PCSK9,PTEN,THBS1,WNK1,YWHAE	147	0.105951342856291	0.601313707338204	1
GO_POSITIVE_REGULATION_OF_SIGNALING	ACTN4,ACVR1B,ADAM9,ADORA2A,AJUBA,AKAP13,ANKRD17,APOA1,APOE,APP,ARAP1,ARFGEF1,ASPM,ASXL1,BCL2L1,BMP2,BRD4,C3,CALR,CARD10,CCAR2,CDC73,CDK10,CDK5RAP3,CFLAR,CHERP,CITED2,CLSTN3,CPNE1,CREBBP,CRLF1,CSF1R,CSNK1D,CSNK1E,CSNK1G2,CSNK2B,CTNNB1,DAPK3,DBNL,DDRGK1,DDX1,DDX21,DDX5,DLG5,DNM1L,DVL1,DVL3,DYNC2H1,E2F1,ECE1,EEF1D,EGFR,EP300,ERBB2,ERBB3,F2,FAF1,FFAR4,FGA,FGB,FGFR3,FGFR4,FGG,FLCN,FLOT1,FZD5,GAS8,GID8,GLUL,GPC3,GSK3B,HDAC6,HIF1A,HIPK2,HSF1,HSP90AA1,HSP90AB1,HSPA1A,HSPA1B,HTRA2,HTT,IGF2,ILK,INHA,IQGAP3,IRS1,ITSN1,ITSN2,JUN,KANK1,KIF5B,KIF7,KMT2D,LGR4,LRP1,LSM14A,LTBR,MACF1,MAP2K2,MAP3K11,MAP3K13,MAP4K4,MAPK8IP3,MCL1,MIB2,MINK1,MTDH,MTOR,NADK,NELFE,NFAT5,NMT1,NRP1,NUCKS1,NUMA1,PAFAH1B1,PAGR1,PARP1,PHB2,PHIP,PHPT1,PIH1D1,PLCB1,PLXNB1,POR,PRMT1,PSMA7,PSMC2,PSMD1,PSMD11,PSMD2,PTBP1,PTEN,PTPN11,PTPN23,PUM1,RAC1,RACK1,RAD9A,RAF1,RAPGEF1,RBCK1,RBP4,RC3H1,REL,RNF111,RNF31,ROCK1,ROCK2,RPTOR,RUVBL1,SCRIB,SEMA4C,SERPINF2,SFPQ,SH2B1,SHANK2,SHC2,SIK3,SKI,SKIL,SLC35C2,SLC8A3,SMAD2,SMAD3,SMARCA4,SOX4,SOX9,SPAG9,SPRED2,SQSTM1,STARD10,STAU1,STK11,STK25,TAB2,TAOK2,TAOK3,TELO2,TF,TFDP1,TGFB1,THBS1,TNFRSF10B,TNIK,TRAF2,TRAF4,TRAF7,TRIM8,TRIP6,UBA52,UBB,UBC,UBE2O,UBE3A,UBR5,VCP,VEGFA,WDR59,WNK1,WWC1,XBP1,YTHDF1,YWHAE,YWHAG,ZCCHC3,ZFP91,ZMIZ1	1790	0.106498768317542	0.880605152635622	1
GO_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	AATF,ADORA2A,BCL2L1,BIRC6,CCAR2,CFLAR,CLU,CTNNB1,CTTN,DAPK3,DNM1L,E2F1,ENO1,FAF1,FGA,FGB,FGG,FLCN,GSK3B,HDAC1,HIF1A,HMGB2,HNRNPK,HSPA1A,HSPA1B,HTRA2,HTT,KDM1A,LTBR,MCL1,NDUFA13,NFE2L2,NMT1,NOC2L,NONO,NRP1,P4HB,PARP1,PHIP,PIH1D1,PTEN,RACK1,RAD9A,RAF1,RBCK1,SFPQ,SKIL,SMAD3,SYVN1,TFDP1,THBS1,TMEM161A,TNFRSF10B,TPT1,TRAF2,TRAF7,TRAP1,UBB,XBP1,YWHAE,YWHAG	390	0.10683742594217	1.26723311102267	1
GO_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING	ADORA2A,AGO2,AMOTL2,AP2A1,AP2A2,APOE,APP,ASPM,BCL9L,BICC1,BMP2,C3,CCAR2,CCDC88C,CCND1,CDC73,CDK14,CELSR3,CHD8,CSNK1D,CSNK1E,CSNK1G2,CSNK2B,CTNNB1,CTNND1,DAPK3,DDB1,DVL1,DVL3,EGFR,FZD5,GID8,GPC3,GPC6,GRK6,GSK3B,HDAC1,HMGXB4,IFT80,ILK,KANK1,LATS2,LGR4,LRP1,LRP5,LRP6,LRRFIP2,LZTS2,MACF1,MDK,MED12,MOV10,NID1,PAF1,PFN1,PKD1,PLCB1,PLCG2,PPP2CA,PSMA7,PSMC2,PSMD1,PSMD11,PSMD2,PTEN,RAC1,RACK1,RAPGEF1,RNF213,RTF1,RUVBL1,SH3GL1,SHANK2,SKI,SMAD3,SMARCA4,SMURF1,SOX4,SOX9,STK11,TLE1,TLE3,TNIK,UBA52,UBAC2,UBB,UBC,UBR5,VCP,WNK1,ZMYND8	606	0.107110818765086	1.20943066477708	1
GO_MITOTIC_CYTOKINETIC_PROCESS	ARF1,CHMP1A,CHMP4B,CNTROB,PDCD6IP,VPS4A	23	0.107515562526644	2.40093646662097	1
GO_POSITIVE_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS	ABCA2,ARFGEF1,CTNNB1,GOLGA2,PAWR,PLCB1	23	0.107515562526644	2.40093646662097	1
GO_POSITIVE_REGULATION_OF_NEUROBLAST_PROLIFERATION	ASPM,CTNNB1,HIF1A,KDM1A,VEGFA,ZNF335	23	0.107515562526644	2.40093646662097	1
GO_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	ADAM9,APOE,FURIN,NRDC,PACSIN3,ROCK1	23	0.107515562526644	2.40093646662097	1
GO_REGULATION_OF_RECEPTOR_RECYCLING	ARAP1,ECE1,KIF16B,OPTN,PCSK9,SCRIB	23	0.107515562526644	2.40093646662097	1
GO_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_III	BRF1,CEBPA,CHD8,ELL,MTOR,RPTOR	23	0.107515562526644	2.40093646662097	1
GO_MULTIVESICULAR_BODY_ORGANIZATION	CHMP1A,CHMP4B,HGS,IST1,PDCD6IP,VPS37A,VPS4A	31	0.10775917270605	1.98415702587861	1
GO_POSITIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MITOCHONDRION	ARIH2,FZD5,HTRA2,HUWE1,RNF31,SREBF2,UBE2D3	31	0.10775917270605	1.98415702587861	1
GO_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	DLG1,SLC12A4,SLC12A7,SLC39A14,SLC8A3,WNK1	87	0.107836531759373	0.501592606450012	1
GO_SKELETAL_SYSTEM_DEVELOPMENT	AHSG,AKAP13,ANKRD11,ANXA6,ASH1L,ASXL1,BMP2,CHD7,COL27A1,COL5A2,CREB3L2,CSRNP1,CTNNB1,DDRGK1,DEAF1,DLG1,EP300,EPHA2,FGFR3,FGFRL1,GNAS,HDAC4,HIF1A,IFT80,IGF2,INHA,LRP5,LRP6,LTBP3,MDK,MED12,NIPBL,NSD2,PAFAH1B1,PKD1,PLXNB1,POR,PTPN11,RAI1,RBP4,RPS6KA3,SETD2,SKI,SLC38A10,SMAD2,SMAD3,SOX4,SOX9,TCOF1,TGFB1,TGFBI,TGFBR2,WDR5,ZFAND5	515	0.108123437889605	0.789893137513351	1
GO_PEPTIDE_SECRETION	ABCA1,ADAM9,ADORA2A,APOA1,APOE,ARF1,CANX,CD2AP,CDK16,CHD7,COPG1,CSF1R,DNM1L,EGFR,EZR,FFAR4,FGA,FGB,FGG,FN1,FOXA2,FZD5,GAPDH,GLUL,GSDMD,HIF1A,HNF1A,HNF4A,IRS1,ITPR2,ITSN1,KIF5B,LGR4,LRP1,LRP5,MDK,MIDN,MYH10,MYO18A,NADK,NECAB3,NLRP1,PAFAH1B1,PDIA4,PER2,PFKL,PHPT1,PIM3,PTPN11,PTPN23,RAB10,RAC1,RAF1,RBP4,RHBDD3,RHBDF1,SEL1L,SMAD2,SOX4,SPTBN1,SREBF1,TCIRG1,TGFB1,TRAF2,XBP1	609	0.108198570109074	0.80518979111604	1
GO_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	AFDN,AP3D1,CITED2,DNAJA3,FGA,FGB,FGG,FLOT1,FOXA2,HSPD1,IGF2,MAGI1,MDK,NFAT5,NFKBIZ,PIEZO1,PTPN11,PTPN23,RAC1,SART1,SERPINF2,TGFBR2,XBP1,ZMIZ1	255	0.108292371011025	0.702056063867405	1
GO_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	CTNNB1,LAMB2,LGR4	56	0.108678716529412	0.383510668363184	1
GO_ACTION_POTENTIAL	AKAP9,ATP2A2,CAMK2D,DLG1,FGF12,KCNQ1,MYH14,RYR2,SCN9A,YWHAE	127	0.108802613204132	0.578377654335393	1
GO_AUTOPHAGY_OF_MITOCHONDRION	ATG9A,CDC37,CTTN,DNM1L,FZD5,HDAC6,HIF1A,HTRA2,HTT,OPTN,SMURF1,SQSTM1,SREBF1,SREBF2	72	0.109129644314052	1.64367161758352	1
GO_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	AKIRIN2,AKT2,ASPM,BCL2L1,BIRC6,BMP2,CALR,CAPNS1,CCAR1,CCNB1,CCND1,CDC20,CDC25B,CDC6,CDK13,CFLAR,CHTOP,CLDN1,COL18A1,CRLF1,CSF1R,CTNNB1,CUL4A,DDRGK1,DDX39B,DLG1,DNAJA3,DNMT1,DOT1L,E2F1,EGFR,ERBB2,ERBB3,F2,FGFR1OP,FGFR3,FGFR4,FN1,GATA6,GID8,GLUL,HDAC1,HDAC4,HIF1A,HIPK2,HMGB2,HNRNPU,HSF1,ID1,ID2,IGF2,ILK,IQGAP3,IRS1,JUN,KDM1A,KDM5B,KMT2D,LAMB1,LRP5,LTBP3,MDK,MLXIPL,MST1,MTOR,MVD,NAP1L1,NES,NOP2,NPM1,NRP1,PAXBP1,PHIP,PLCG1,PRC1,PRKDC,PRMT1,PROX1,PTEN,RPS9,RPTOR,RREB1,SERPINF2,SHMT2,SOX4,SOX9,SRPK2,SRSF6,SUZ12,TCIRG1,TGFB1,TGFBR2,THBS1,TNS3,VEGFA,XBP1,ZMIZ1,ZNF335	888	0.109132464324506	0.834426125505334	1
GO_MONOSACCHARIDE_METABOLIC_PROCESS	AKR1A1,AKT2,ALDH1A1,ALDOA,ATF4,BRAT1,CLK2,DDB1,DGKQ,ENO1,EP300,FOXA2,FOXK2,GALT,GAPDH,GLB1,GLYCTK,GSK3B,HECTD4,IGF2,IRS1,KAT2A,LRP5,MAEA,MAN2A1,MAN2A2,MAN2C1,MIDN,MST1,MTOR,ONECUT1,PC,PER2,PFKL,PGD,PKM,POFUT2,PPP4R3B,RANBP2,RBP4,RUBCNL,SLC25A1,TALDO1,TPI1,WDR5,XYLB	288	0.109633268085007	1.29766729611201	1
GO_B_CELL_RECEPTOR_SIGNALING_PATHWAY	BCAR1,LIME1,PLCG2	57	0.10963773636822	0.37638124841894	1
GO_HOMOLOGOUS_CHROMOSOME_SEGREGATION	BAG6,ESPL1,SUN1	57	0.10963773636822	0.37638124841894	1
GO_HYDROGEN_PEROXIDE_METABOLIC_PROCESS	EGFR,HDAC6,RAC1	57	0.10963773636822	0.37638124841894	1
GO_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	A2M,CACTIN,SCRIB	57	0.10963773636822	0.37638124841894	1
GO_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC	ADORA2A,APP,DVL1,GSK3B,PTEN,SH3GL1,SHANK2,ZMYND8	106	0.109705343344867	0.552632871633856	1
GO_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	ALB,ARFGEF1,CLU,DYRK1A,EP300,FKBP4,GSK3B,HDAC6,KANK1,MAPRE1,NOP53,PFN1,RAF1,RDX,RIOK3,RPL13A,SPTAN1,SPTBN1,SPTBN2,TBCD,ULK1,VIL1,WASHC2C	129	0.110767713370655	1.47899286139959	1
