gs_name	gene_hits	n	p.value	odds	padj
GO_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION	APOO,CHCHD3,LETM1,ROMO1,TIMM9	30	0.401984125052938	1.45013863501877	1
GO_MICROTUBULE_ORGANIZING_CENTER_LOCALIZATION	ARPC5,EZR,PAFAH1B1,PARD3,SUN1	30	0.401984125052938	1.45013863501877	1
GO_MRNA_SPLICE_SITE_SELECTION	CELF4,PRPF39,RBMX,SF3A1,YTHDC1	30	0.401984125052938	1.45013863501877	1
GO_NEGATIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	CD74,EFNA1,FOXP1,HIF1A,MIF	30	0.401984125052938	1.45013863501877	1
GO_POSITIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY	CDC42,FNBP1L,FSCN1,RALA,RIPOR2	30	0.401984125052938	1.45013863501877	1
GO_POSITIVE_REGULATION_OF_PRI_MIRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II	BMP2,BMPR1A,GATA2,HIF1A,TGFB1	30	0.401984125052938	1.45013863501877	1
GO_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_VIRUS	AP1G1,AP2B1,AP2M1,ELMO1,PAK2	30	0.401984125052938	1.45013863501877	1
GO_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	FOXO4,GPER1,OLFM2,SHH,ZEB1	30	0.401984125052938	1.45013863501877	1
GO_WALKING_BEHAVIOR	ABHD12,CHD7,HIPK2,PSAP,UCHL1	30	0.401984125052938	1.45013863501877	1
GO_SULFUR_COMPOUND_CATABOLIC_PROCESS	AGXT,AHCY,CBS,TXN2	54	0.402080050670042	0.578734060339665	1
GO_STEROL_TRANSPORT	AKR1C1,ANXA2,APOA1,APOC2,CLU,GPS2,GRAMD1A,LRP1,OSBP,SCARB1,SHH,SOAT1,VPS4A	85	0.402327469248694	1.3102165852236	1
GO_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	AKAP12,ATP2A2,BCR,CARD8,CARD9,CD24,CDK4,CLDN1,FOXP1,GJA1,GSTP1,HDAC5,HNRNPA0,IRAK3,LDOC1,MAPK1,MAPK14,MAPKAPK3,MGST1,MIF,NOS1,OTUD5,PABPN1,PDE4D,PPARD,PTGER4,PTGFR,RHOA,RPS6KA3,SCARB1,SERPINE1,TGFB1,TICAM2,TIRAP,TRIM41,XBP1	343	0.402671276374133	0.846708587844864	1
GO_LIPID_BIOSYNTHETIC_PROCESS	ABHD3,ACADVL,ACSL3,ACSL4,ADIPOR2,APOA1,APOC2,ATM,ATP1A1,BMP2,CD74,CDK4,CERS2,CERS6,CPNE1,CSNK1G2,CSNK2A1,DHCR24,DHCR7,DHRS7B,EIF6,ERG28,FADS2,FASN,FDPS,FGF19,FIG4,GK,GPAT4,GPER1,GPX4,HMGCS1,HSD17B12,HSD17B4,IDH1,INPPL1,INSIG1,KPNB1,LPIN3,MFSD2A,MGLL,MID1IP1,MIF,MLXIPL,ORMDL3,OSBP,PBX1,PI4KA,PIGG,PIGS,PIGV,PIK3CD,PIK3R2,PIKFYVE,PIP5K1A,PLA2G6,PLD1,PPARD,PPM1L,PRKD1,PROX1,PRPF19,RACK1,SCARB1,SCD,SEC14L2,SERINC5,SMPD4,SOD1,SPTLC3,ST3GAL6,TNFRSF1A,VAPA,VAPB,XBP1,ZBTB20	690	0.403560138769315	0.892525937045087	1
GO_SODIUM_ION_TRANSPORT	ACTN4,ANK3,ATP1A1,CACNA1G,CHP1,COMMD1,DNM2,FGF12,MLLT6,NKAIN3,NOS1,SCN1B,SCN9A,SLC20A2,SLC4A10,SLC4A7,SLC5A10,SLC5A8,SLC8A2,SLC9A3R1,SLC9C1,WNK1	218	0.403577446924452	0.811051056506083	1
GO_PALLIUM_DEVELOPMENT	CDK5R2,CDK6,CEP120,CNTNAP2,CTNNB1,DISC1,FLNA,HIF1A,IGF2BP1,LRP1,LRP8,MFSD2A,PAFAH1B1,PHACTR1,PLCB1,PROX1,RELN,RHOA,SUN1,TACC1,TRAPPC9,TSC1,XRCC1,YWHAE	168	0.404449320481294	1.21013118775237	1
GO_PIGMENT_BIOSYNTHETIC_PROCESS	IREB2,MTHFD1L,NFE2L1,OCA2	55	0.40459209437733	0.567345582809177	1
GO_PROTEIN_K48_LINKED_UBIQUITINATION	HACE1,RNF216,UBE2E3,UBE2K	55	0.40459209437733	0.567345582809177	1
GO_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	ATM,CDC42,CTNNB1,EPHA7,FIS1,HDAC4,MYBL2,RHOA,SRPK2	56	0.408222407099042	1.38914383166919	1
GO_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	CMPK1,CTPS2,EFL1,ENO1,NME2,PID1,PKM,RHOA,TGFB1,TYMS,UCK1,UCKL1,VCP	87	0.409513589156123	1.27462387045421	1
GO_REGULATION_OF_CYTOKINESIS	BCL2L1,CALM3,CDC42,CIT,CSPP1,DCDC1,ECT2,KIF3B,NUP62,PKP4,PRC1,RHOA,VPS4A	87	0.409513589156123	1.27462387045421	1
GO_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	ATP1A1,BMP2,DHCR7,FASN,FDPS,FGF19,HMGCS1,INSIG1,KPNB1,PROX1,SCD,SEC14L2,SOD1	87	0.409513589156123	1.27462387045421	1
GO_RESPONSE_TO_OXIDATIVE_STRESS	ATOX1,ATP2A2,BCL2,CHD6,CRYAB,CTNNB1,DHCR24,DNM2,ECT2,EEF2,ERCC1,FOXO1,FUT8,GCLC,GPX4,GSKIP,GSTP1,HDAC6,HIF1A,HSPA1B,HSPB1,IDH1,MAPK1,MAPK7,MET,MGST1,MTF1,NDUFS8,NFE2L1,NME2,P4HB,PDLIM1,PON2,PPARGC1B,PPIF,PRKD1,PSAP,PTPRK,RACK1,ROMO1,RPS3,SELENOP,SESN2,SOD1,STAU1,STK24,STK25,SZT2,TMEM161A,TRAF2,TRPC6,TSC1,TXN2,TXNRD1,TXNRD2,VKORC1L1,WNT1,XRCC1	432	0.4107120258857	1.12739753583912	1
GO_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	ACSL3,ACTB,ADCY1,AGXT,AKAP13,AKAP6,ARID1A,ARPC1B,ATP1A1,BCL2,BCL2L1,BMP2,BTRC,CALM3,CALR,CARD9,CASR,CBL,CDH1,CDK4,CEBPA,CLDN1,CLU,CNOT9,CRYAB,CTNNB1,DIAPH1,DNAJA1,DNM1L,DNM2,EEF2,EGLN2,EZR,FIS1,FLNA,FOXO1,FOXP1,GCLC,GJA1,GLDC,GNAS,GNB1,GPER1,GPX4,GRAMD1A,GSTP1,HCFC1,HDAC5,HDAC6,HMGCS1,HNF4A,HNF4G,HOMER1,HSP90AB1,IDH1,INSIG1,IRAK3,KCNQ1,KIF1B,KMT2D,LARP1,LRP8,MAPK1,MMP15,NCOA4,NCOR1,NEDD8,NFE2L1,NPM1,NR2F1,NR2F2,NR3C2,PAK2,PAQR7,PDE3A,PDE4D,PFKFB1,PPARD,PPARGC1B,PRMT2,PTGFR,PTPRU,RALB,RBBP7,RBFOX2,RFTN2,RHOA,ROCK2,RORA,RORB,RXRA,RYR2,SAFB,SAFB2,SLC26A3,SLC9A3R1,SMYD3,SOD1,SPIDR,STRN3,TGFB1,THRB,TP53I13,TXN2,TYMS,UBE2I,ZCCHC3	953	0.412658475505306	0.911332755327741	1
GO_NEGATIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	CBL,CBLB,CNRIP1,DKK2,LRPAP1,MTRNR2L10,MTRNR2L4,MTRNR2L8,VPS25	57	0.412914568001309	1.3601074793278	1
GO_POSITIVE_REGULATION_OF_DNA_BINDING	CALM3,CTNNB1,GATA3,GTF2B,HIPK2,HMGA2,MAU2,TGFB1,WAPL	57	0.412914568001309	1.3601074793278	1
GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	ADD1,CD24,CLDN5,CTNNB1,FOXJ1,GDF2,NME2,PAX8,SERPINE1	57	0.412914568001309	1.3601074793278	1
GO_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION	APOA1,BMP2,CD74,CDH1,EPCAM,FOXJ1,MAD1L1,MAPK7,PLG,RIPOR2,SDC4,SHH,SOCS1,TGFB1,TRPV4,WNK1,WNT1	174	0.412983145114569	0.782564040114626	1
GO_GLAND_DEVELOPMENT	APOA1,ARHGAP35,ARHGAP5,ARID5B,ASH1L,ASXL1,ATM,BCL2,BMP2,BMPR1A,BTRC,CDC42,CDH1,CEBPA,CIT,CLDN1,CPB2,CTNNB1,DDX39B,EDA,FASN,GATA2,GATA3,GPAT4,HIF1A,HK2,HMGCS1,HNF4A,IGF2,LAMA5,MAD1L1,MAN2A1,MAPK1,MET,NFIB,NOTCH2,PAX8,PBX1,PKD1,PKM,PLXNA1,PRKDC,PROX1,PSAP,PYGO2,RHBDD3,RPL30,RREB1,RXRA,SHH,SLC9A3R1,SMARCC1,SOD1,TGFB1,THRB,TYMS,WNT1,XBP1	435	0.413415797053958	1.11817353489244	1
GO_REGULATION_OF_HEMOPOIESIS	ATXN1L,CARD11,CD74,CDK6,CREBBP,CTNNB1,CUL4A,DLL1,EIF6,FANCA,FOXJ1,FOXP1,GATA2,GATA3,GNAS,HIF1A,HMGB3,HSPA1B,KLF10,KLF13,KMT2D,MAPK14,MYSM1,NME2,NOTCH2,PPARGC1B,PSMB3,PSMB7,PSMC3,PSMD11,PSMD6,RBFOX2,RHOA,SH3RF1,SHH,SMAP1,SOCS1,SOD1,TCF12,TGFB1,TMEM176B,XBP1,ZBTB46,ZEB1,ZFPM1,ZMIZ1,ZNF675	437	0.413658543347622	0.869942191939924	1
GO_ATRIAL_SEPTUM_MORPHOGENESIS	ACVR1,NOTCH2,ZFPM1	15	0.414506671851378	1.81244519542657	1
GO_CELLULAR_HYPEROSMOTIC_RESPONSE	ARHGEF2,LETM1,MAPK10	15	0.414506671851378	1.81244519542657	1
GO_CELLULAR_RESPONSE_TO_NITRIC_OXIDE	DNM2,FOXO1,TRAF2	15	0.414506671851378	1.81244519542657	1
GO_CENTROSOME_SEPARATION	KIF3B,NSFL1C,NUP62	15	0.414506671851378	1.81244519542657	1
GO_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	GRM4,GRM7,HOMER1	15	0.414506671851378	1.81244519542657	1
GO_GLIAL_CELL_APOPTOTIC_PROCESS	AKAP12,DLL1,TRAF2	15	0.414506671851378	1.81244519542657	1
GO_HEPATOCYTE_DIFFERENTIATION	HNF4A,PROX1,WNT1	15	0.414506671851378	1.81244519542657	1
GO_INHIBITORY_POSTSYNAPTIC_POTENTIAL	NLGN2,RIMS1,RIMS2	15	0.414506671851378	1.81244519542657	1
GO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_CATABOLIC_PROCESS	ANXA2,AP2B1,AP2M1	15	0.414506671851378	1.81244519542657	1
GO_MECHANOSENSORY_BEHAVIOR	CNTNAP2,HTT,NRXN2	15	0.414506671851378	1.81244519542657	1
GO_MYELIN_MAINTENANCE	CLU,MYRF,SOD1	15	0.414506671851378	1.81244519542657	1
GO_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	BIN1,CLU,FLOT2	15	0.414506671851378	1.81244519542657	1
GO_OTIC_VESICLE_DEVELOPMENT	GATA3,PAX8,PROX1	15	0.414506671851378	1.81244519542657	1
GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS	HSPB1,MET,PRKD1	15	0.414506671851378	1.81244519542657	1
GO_POSITIVE_REGULATION_OF_HORMONE_METABOLIC_PROCESS	GATA3,HIF1A,PAX8	15	0.414506671851378	1.81244519542657	1
GO_POSITIVE_REGULATION_OF_RUFFLE_ASSEMBLY	EPS8L1,EPS8L3,PFN1	15	0.414506671851378	1.81244519542657	1
GO_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY	CCT7,NHP2,TCP1	15	0.414506671851378	1.81244519542657	1
GO_PROTEIN_OXIDATION	APOA1,TRABD2A,TRABD2B	15	0.414506671851378	1.81244519542657	1
GO_REGULATION_OF_CYTOKINE_SECRETION_INVOLVED_IN_IMMUNE_RESPONSE	APOA1,F2RL1,MAPK14	15	0.414506671851378	1.81244519542657	1
GO_REGULATION_OF_EXCITATORY_SYNAPSE_ASSEMBLY	GRID2,LRFN4,PTPRD	15	0.414506671851378	1.81244519542657	1
GO_REGULATION_OF_GOLGI_ORGANIZATION	DNM2,MAPK1,PDE4DIP	15	0.414506671851378	1.81244519542657	1
GO_REGULATION_OF_METALLOPEPTIDASE_ACTIVITY	CLDN3,LRP1,MAPK14	15	0.414506671851378	1.81244519542657	1
GO_REGULATION_OF_PODOSOME_ASSEMBLY	ARHGEF2,FSCN1,RHOA	15	0.414506671851378	1.81244519542657	1
GO_REGULATION_OF_SHORT_TERM_NEURONAL_SYNAPTIC_PLASTICITY	SLC4A10,SLC8A2,UNC13A	15	0.414506671851378	1.81244519542657	1
GO_RESPONSE_TO_POTASSIUM_ION	CARF,DLG2,SOD1	15	0.414506671851378	1.81244519542657	1
GO_SEQUESTERING_OF_METAL_ION	FTH1,FTL,S100A9	15	0.414506671851378	1.81244519542657	1
GO_SULFUR_AMINO_ACID_CATABOLIC_PROCESS	AGXT,CBS,TXN2	15	0.414506671851378	1.81244519542657	1
GO_REGULATION_OF_MUSCLE_SYSTEM_PROCESS	ADRA2C,AKAP6,ANXA6,ARHGAP42,ATP1A1,ATP2A2,BIN1,CACNA1C,CALM3,CAMK2G,CTNNA3,DDX39B,DOCK4,ENO1,FLNA,FOXO1,GPER1,GRK2,HDAC4,IL6ST,KCNQ1,LMCD1,MEF2A,MTPN,NOS1,PDE4D,PPP1R12B,RHOA,ROCK2,RYR2,SOD1,TNFRSF1A	230	0.414907294837681	1.17380566938003	1
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	C1QBP,CALR,CD74,F2RL1,MADCAM1,MAPK14,RHOA,RIPOR2,SERPINE1,TIRAP,TRPV4,WNK1	129	0.41526732928501	0.741463626562915	1
GO_CHONDROITIN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	B3GALT6,CHPF2,CHST13,CHST15,CHSY3	31	0.416565862989241	1.39426859866347	1
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION	CARD11,PDE4D,RPS3,SPTBN1,TRAF2	31	0.416565862989241	1.39426859866347	1
GO_REGULATION_OF_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER	CDK12,NELFA,NELFB,SHH,SUPT6H	31	0.416565862989241	1.39426859866347	1
GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	BCL2,BCR,CLU,CRYAB,DNM2,EIF6,F2RL1,FOXO1,GSTP1,HDAC4,HDAC6,HIF1A,HK2,HSP90AB1,MAPK14,PID1,RHOA,ROCK2,ROMO1,SLC30A10,SOD1,STK17A,SZT2,TGFB1,VDAC1	177	0.416892534998213	1.19414138825189	1
GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	AEBP2,AHRR,ARHGAP35,ARID1A,ARID5B,ATN1,ATRX,ATXN1,ATXN1L,BACH1,BACH2,BMP2,C1QBP,CALR,CBX5,CDK6,CEBPA,CHCHD3,CIC,CREBBP,CTCF,CTNNB1,CUX1,E2F1,EFNA1,EHMT1,EHMT2,ENO1,ERF,ETS2,EZR,FOXJ1,FOXO1,FOXO4,FRK,GATA2,GATA3,GATAD2A,GPS2,HCFC1,HDAC10,HDAC4,HDAC5,HDAC9,HDGF,HIC1,HIPK2,HMGA2,HNRNPA2B1,IGF2,IRF2BPL,IRX2,KDM5A,KLF10,LMCD1,MAPK10,MEF2A,MEPCE,MLXIPL,MTA3,MTF1,MXD4,NCOR1,NELFA,NELFB,NFIB,NKX3-2,NKX6-2,NOTCH2,NR2F1,NR2F2,PKIG,PPARD,PROX1,RBBP7,RBM10,RCOR1,RELB,RFC1,RPL10,RPL23,RPS14,RPS27A,RREB1,RXRA,SEMA4D,SHH,SIN3B,SKIL,SPEN,TAF3,TBL1X,TBL1XR1,TCF25,THRB,TMBIM6,TPR,TRPV4,UBA52,UBE2I,USP9X,XPO1,YEATS2,ZBTB20,ZBTB45,ZEB1,ZFPM1,ZNF354B,ZNF536,ZNF675	847	0.417419455286672	1.08634628949614	1
GO_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS	ANAPC2,ARRB1,BTRC,CBL,CCAR2,CEBPA,CLU,COMMD1,CSNK2A1,CTNNB1,CUL4A,DISC1,DNAJC10,DTL,FBXL18,FBXL2,GCLC,GID4,HACE1,HDAC6,HIPK2,HSP90AB1,HSPA1B,HUWE1,KCTD21,KLHL15,KLHL20,LTN1,MAEA,MAN1B1,MVB12B,NEDD8,NSFL1C,PCBP2,PCNP,PSMB3,PSMB7,PSMC3,PSMD11,PSMD6,RACK1,RMND5B,RNF11,RNF111,RNF216,RNF40,RPL11,RPL23,RPL5,RPS27A,SEC61B,SHH,SIAH1,SMARCC1,SMURF1,SPSB1,SPSB4,TBL1X,TBL1XR1,TOLLIP,TRIM39,TRIM71,UBA1,UBA52,UBAP1,UBE2I,UBE2K,UBE3C,UBXN11,UCHL1,USP13,USP19,USP22,USP31,USP7,USP9X,USP9Y,VCP,VPS25,VPS4A,WNT1,XBP1,ZYG11B	630	0.417906746671646	1.10388462697686	1
GO_POSITIVE_REGULATION_OF_DEPHOSPHORYLATION	BMP2,CALM3,HSP90AB1,PPARGC1B,PPP2R5A,PTBP1,PTPA,SYMPK,TGFB1	58	0.418609329539035	1.33225618477897	1
GO_PROTEIN_TRANSMEMBRANE_TRANSPORT	BCR,CLU,HSPA8,PEX26,ROMO1,SEC61B,TIMM17A,TIMM50,TOMM22	58	0.418609329539035	1.33225618477897	1
GO_REGULATION_OF_MUSCLE_HYPERTROPHY	AKAP6,DDX39B,FOXO1,IL6ST,LMCD1,MEF2A,MTPN,ROCK2,TNFRSF1A	58	0.418609329539035	1.33225618477897	1
GO_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY	CBL,CBLB,CD24,DOCK3,EFNA1,ERBB3,LRP8,PAK2,RACK1,RELN,SH3BP5,SHC1,VPS25	89	0.41936868987515	1.24090296066661	1
GO_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION	ATP1A1,ATP2A2,BIN1,CACNA1C,CALM3,CTNNA3,FLNA,GRK2,HDAC4,KCNQ1,NOS1,PDE4D,RYR2	89	0.41936868987515	1.24090296066661	1
GO_TAXIS	APOA1,ARHGAP35,BCAR1,C1QBP,CALR,CASR,CD74,CDH4,CORO1B,DOCK4,DPYSL2,EFNA1,ENAH,EPHA7,EZR,F2RL1,GAB1,GAP43,GATA3,GRB10,GSTP1,HSPB1,KIF5C,LRP1,LYPLA2,LYST,MAPK1,MAPK14,MAPK7,MEGF8,MET,MIF,MTUS1,NBL1,NFIB,NRXN3,PDE4D,PIK3CD,PIP5K1A,PLA2G6,PLD1,PLXNA1,PLXNB1,PRKD1,PTPRO,RALA,RALBP1,RELN,RHOA,RIPOR2,RPS19,RPS6KA5,S100A9,SCN1B,SEMA4B,SEMA4D,SERPINE1,SHC1,SHC3,SHH,SIAH1,SPTAN1,SPTBN1,SPTBN2,TGFB1,TIRAP,TRIO,TRPV4,WNK1,ZSWIM6	635	0.41984108896844	0.893685523564612	1
GO_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	FOXP1,GATA3,PTGER4,RELB,RORA,SH3RF1,SOCS1,ZFPM1	91	0.420071230477662	0.697057503121112	1
GO_EPITHELIAL_TUBE_FORMATION	ARHGAP35,ARID1A,CELSR1,CFL1,CTNNB1,GATA3,HIF1A,IRX2,MTHFD1L,PAX8,PFN1,PROX1,RALA,SDC4,SEC24B,STK3,TGFB1,TRIM71,TSC1	132	0.421006958574408	1.22036802351036	1
GO_DORSAL_VENTRAL_PATTERN_FORMATION	ACVR1,ARL13B,BMPR1A,CTNNB1,FOXN4,NBL1,NKX6-2,SHH	92	0.421446299949093	0.688709440097898	1
GO_ACTIVATION_OF_GTPASE_ACTIVITY	ARHGAP42,BCR,ECT2,EVI5,FOXJ1,PIP5K1A,RABGAP1L,SIPA1L1,TAX1BP3,TBC1D1,TBC1D10B,TBC1D22A,TBC1D3I,TSC1	93	0.423500465667665	1.28600430093146	1
GO_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS	ADA2,AHCY,CHP1,CST3,GPC3,GPC5,GPC6,HINT1,HSPG2,MAN1B1,NT5E,PDE10A,PDE4D,PSAP,SDC4,SMUG1,TGFB1,UNG	182	0.423534776301294	0.793242875003765	1
GO_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	ACTN4,ADAR,ADIPOR2,ANXA2,APOA1,BCL2,BCL2L1,BTRC,CAMK2G,CANX,CARD8,CBL,CD24,CD74,CDC42,CEBPA,CFL1,CNOT9,CPNE1,CRLF1,EDA,F13A1,F2RL1,FN1,FOXO1,FSCN1,GATA3,GPS2,GSTP1,HIF1A,HNRNPA2B1,HSP90AB1,HSPA1B,HSPA8,IL11RA,IL32,IL6ST,INPPL1,IP6K2,IRAK3,KRT18,KRT8,LAMA5,LRP8,MID1,MIF,MT2A,P4HB,PAFAH1B1,PAK2,PIK3CD,PLCB1,POU2F1,PPIA,PSMB3,PSMB7,PSMC3,PSMD11,PSMD6,RACK1,RALA,RORA,RPLP0,RPS27A,RPS6KA5,SHC1,SOCS1,SOD1,SPPL2B,TAB1,TCP1,TGFB1,TICAM2,TNFRSF12A,TNFRSF1A,TOLLIP,TRAF2,TXLNA,UBA52,UBE2K,WNK1,YWHAZ,ZEB1,ZNF675	754	0.423599291779582	0.904082522090953	1
GO_ENTRY_INTO_HOST	CBL,CD74,CDH1,CLDN1,CTNNB1,CTNND1,GRK2,HSPA1B,ITGA5,LAMP1,MET,P4HB,PPIA,RPSA,SCARB1,SCARB2,SIVA1,SLC20A2,TYRO3	133	0.423853222758152	1.20957512085229	1
GO_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT	AKAP6,BCL2,BMP2,BMPR1A,CTNNB1,DDX39B,DLL1,ERBB3,FGF3,GJA1,HDAC4,HDAC9,MAPK1,MAPK14,MTPN,RBP4,SHH,TGFB1,USP19	133	0.423853222758152	1.20957512085229	1
GO_FOREBRAIN_CELL_MIGRATION	ARL13B,CDK5R2,CTNNB1,DISC1,PAFAH1B1,RELN,RHOA,SUN1,TYRO3	59	0.425245227255134	1.30551882284779	1
GO_PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS	CMPK1,CTPS2,GPAT4,NME2,SMUG1,TYMS,UCK1,UCKL1,UNG	59	0.425245227255134	1.30551882284779	1
GO_ENSHEATHMENT_OF_NEURONS	CLU,CTNNB1,FIG4,MYRF,NKX6-2,PARD3,PIKFYVE,PPARD,PSAP,SBF2,SERINC5,SOD1,TSC1	135	0.428369997472228	0.770455982769932	1
GO_LYMPHOCYTE_ACTIVATION	AP1G1,ATM,AZI2,BANK1,BCL2,C17orf99,CARD11,CD24,CD276,CD74,CDC42,CDK6,CHD7,CSK,CTNNB1,DDOST,DLL1,ERCC1,F2RL1,FANCA,FKBP1A,FLOT2,FOXJ1,FOXP1,GATA3,GPS2,HDAC4,HDAC5,HDAC9,HHLA2,HMGB3,IGF2,IL6ST,KDELR1,LAMP1,MAD1L1,MIF,MYH9,NOTCH2,PAK2,PIK3CD,PKNOX1,POU2F2,PRKDC,PTGER4,RELB,RHBDD3,RHOA,RIPOR2,RORA,RPL22,RPS3,RPS6,SDC4,SH3RF1,SHH,SKAP2,SOCS1,SOD1,SUPT6H,TGFB1,TIRAP,TP53BP1,TSC1,TXLNA,TYRO3,UNG,WAS,WNT1,XBP1,ZEB1,ZFPM1,ZMIZ1	661	0.428556080304222	0.895439180838312	1
GO_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	FOXO1,GPER1,HDAC4,IGF2,MAEA,MIDN,NFE2L1,PFKFB1,PPP1R3G,RORA,RUBCNL,SCARB2,SESN2	138	0.430589480789146	0.751801216618105	1
GO_REGULATION_OF_T_CELL_DIFFERENTIATION	CARD11,CD74,FANCA,FOXJ1,GATA3,RHOA,SH3RF1,SHH,SOCS1,SOD1,XBP1,ZEB1,ZMIZ1	138	0.430589480789146	0.751801216618105	1
GO_FEMALE_PREGNANCY	ACSL4,ADIPOR2,ADRA2C,AGO2,AMBP,ARID1A,ASH1L,BCL2,C1QBP,CALR,CORIN,DAZAP1,EPN1,FBLN1,GJA1,ITGA5,LDOC1,MAPK1,NR2F2,PLA2G6,PPARD,RPL29,RXRA,SOD1,TEAD3,VMP1	187	0.430923085970644	1.17232974822861	1
GO_CELLULAR_ION_HOMEOSTASIS	AKAP6,ANXA2,ANXA6,ATOX1,ATP1A1,ATP2A2,ATP2B2,ATP6V0D1,BCL2,CACNA1C,CACNB3,CALM3,CALR,CASR,CD24,CDH23,CHD7,CHP1,CLN6,DIAPH1,DISC1,F2RL1,FIS1,FKBP1A,FTH1,FTL,GATA2,GDF2,GJA1,GNB1,GPER1,GRIN2B,HIF1A,HTT,IAPP,IREB2,KCNK3,LETM1,LPAR2,LRP1,MAPK1,MT2A,NCOA4,NEDD8,NOS1,NPSR1,PDE4D,PKD1,PKHD1,PLA2G6,PLCB1,PLCB4,PPT1,PTGER4,PTGFR,RAB7A,RYR2,S100A9,SLC26A3,SLC39A14,SLC4A10,SLC4A7,SLC8A2,SLC9A3R1,SLC9C1,SOD1,TF,THADA,TMBIM6,TPT1,TRPC6,TRPV4,VAPB,YWHAE	669	0.431236713689303	0.897041599189582	1
GO_HORMONE_TRANSPORT	ACSL4,ADRA2C,ARRB1,CACNA1C,CAMK2G,CASR,CHD7,ENSA,FFAR4,GATA3,GJA1,GNAS,GPER1,HIF1A,HNF4A,KCNB1,LRP1,MIDN,NADK,NLGN2,PAX8,PCLO,PLA2G6,PPARD,RAB8B,RBP4,RIMS2,RPH3AL,SLC22A9,SLC25A6,SNX4,TARDBP,TRPV4	312	0.431338604743384	0.854447214242119	1
GO_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX	EIF3A,EIF3B,EIF3G	16	0.431966206430094	1.67291279358419	1
GO_FUCOSE_METABOLIC_PROCESS	FUT8,POFUT1,POFUT2	16	0.431966206430094	1.67291279358419	1
GO_HISTONE_H2A_ACETYLATION	EP400,MORF4L1,TRRAP	16	0.431966206430094	1.67291279358419	1
GO_LAMELLIPODIUM_MORPHOGENESIS	ARHGEF7,CORO1B,RREB1	16	0.431966206430094	1.67291279358419	1
GO_MACROPHAGE_CYTOKINE_PRODUCTION	CD74,IRAK3,TGFB1	16	0.431966206430094	1.67291279358419	1
GO_MITOCHONDRION_DISTRIBUTION	DNM1L,MEF2A,TRAK1	16	0.431966206430094	1.67291279358419	1
GO_N_TERMINAL_PROTEIN_AMINO_ACID_ACETYLATION	CREBBP,NAA16,NAA35	16	0.431966206430094	1.67291279358419	1
GO_NEGATIVE_REGULATION_OF_ANOIKIS	BCL2,ITGA5,TLE1	16	0.431966206430094	1.67291279358419	1
GO_NEGATIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS	EFNA1,NGEF,TRPC6	16	0.431966206430094	1.67291279358419	1
GO_NEGATIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS	BCL2,MAEA,MIF	16	0.431966206430094	1.67291279358419	1
